prompt_id,user_segment,prompt_type,prompt_text,prompt_version,response_time,feedback_rating,completion_status,sentiment_score,timestamp,user_id,prompt_length,response_length,error_description,location,device_type,is_premium_user
4f8ec3fc-e812-4dfd-80bc-07d4a2a9da06,Analyst,Casual,What should I eat today?,v1,2.27,4.5,Success,0.4,2024-03-20 00:00:00,46da78d2-d396-43d7-a886-73baa0953292,5,64,,Canada,Web,False
ebb61d0d-763e-42ca-b686-871d2c28c6b3,Analyst,Casual,Fun weekend ideas?,v1,3.41,3.9,Success,-0.37,2024-02-20 00:00:00,9ecb8714-b020-4e89-a50b-49b8c0825441,3,69,,India,Mobile,True
1e6094e1-fb99-4815-bd75-bfa6af326c5a,Marketer,Education,Summarize the Cold War,v1,1.07,5.0,Success,-0.29,2024-03-12 00:00:00,f493536d-2f7b-49d7-a16f-945c2bac2e4c,4,43,,Canada,Web,True
ba5a9b34-3092-4cf3-8f12-6b826a913b9b,Marketer,Marketing,Create a Facebook ad copy for shoes,v1,2.7,3.0,Success,0.31,2024-06-25 00:00:00,d598af35-51ef-4a28-87f0-d6fe6ab8f02c,7,48,,United States,Web,False
7af5b3e5-c29a-4c8a-906f-d4d8a412b6ca,Marketer,Education,Summarize the Cold War,v2,2.15,2.9,Success,0.89,2024-01-24 00:00:00,e513374c-43b8-4ef5-89bd-c4f0cd33a5a6,4,71,,India,Web,True
083d66a9-a3a3-486e-86c5-9592e6b3c01e,Student,Education,What is the Pythagorean theorem?,v2,3.12,3.0,RateLimitError,0.48,2024-03-17 00:00:00,addf29c4-cfaa-4542-b679-4cd6a6d2bb64,5,40,API rate limit exceeded,United States,Mobile,False
b445373b-98ba-4743-871c-d39763b640ae,Student,Education,What is the Pythagorean theorem?,v1,3.07,3.7,Timeout,0.47,2024-01-01 00:00:00,7085093f-5e70-4c7b-9507-7b76566a088d,5,29,Response timed out,United Kingdom,Web,False
4581beba-1897-4513-8780-75a980ab2831,Analyst,Casual,Tell me a joke,v2,4.34,2.8,Success,0.39,2024-05-31 00:00:00,2e3bb0cb-00a5-41fe-891e-f6efe589451f,4,88,,Australia,Web,True
ca07a7cd-9748-4541-bf31-f9ee2d2967d4,Marketer,Marketing,Write a product description for a smartwatch,v1,3.28,4.0,Success,-0.29,2024-05-23 00:00:00,d4ef4804-9433-44fb-82f3-bc38f1ae0011,7,100,,Australia,Mobile,False
8513d34b-cee3-4254-8f86-c274f6d7d5ca,Marketer,Code,Explain OOP in Java,v1,1.71,3.3,Success,-0.92,2024-02-06 00:00:00,31c4228d-3839-4f2f-afd3-6779bb609e00,4,44,,Canada,Web,True
9d6a69f4-ad58-4dbc-8ca4-59f781efb824,Marketer,Casual,Tell me a joke,v2,3.42,4.7,Success,0.23,2024-01-04 00:00:00,0c9c7ba3-ba14-44ee-990f-3e7c48bd3f99,4,84,,India,Web,True
19cb707e-29a3-4315-93f2-fc297dfa377a,Marketer,Code,Fix this SQL query,v1,2.45,4.6,Success,0.74,2024-06-23 00:00:00,360430b5-466d-4133-8d2f-9e7b37f4e178,4,100,,Australia,Mobile,True
00fd0fe8-fa5b-4af7-a236-95ee313a8e3e,Student,Casual,What should I eat today?,v1,3.0,3.7,Success,0.4,2024-05-31 00:00:00,38bd27a3-508e-45b7-81fb-189edd185924,5,79,,United States,Tablet,True
4cd10732-577b-4c5a-b2c8-cc71303d6d53,Developer,Casual,What should I eat today?,v2,2.84,2.7,Success,0.07,2024-05-25 00:00:00,cd96107d-4356-4632-8e86-90365b0e754e,5,48,,Australia,Web,False
4e00ec0c-54df-4a20-9012-26b761f7578f,Marketer,Casual,Tell me a joke,v1,2.71,3.1,Success,-0.37,2024-01-23 00:00:00,3e8be262-4151-47ee-a973-590f414f146c,4,46,,Australia,Mobile,False
695a7b85-114d-4b79-8d93-8673de4590b3,Marketer,Code,Fix this SQL query,v2,3.2,4.0,Success,0.35,2024-06-10 00:00:00,42508cd5-0612-4613-9567-d7660ccb0cc3,4,34,,Germany,Web,False
cf012763-ffd4-4d25-ba7d-d485e8955ba8,Marketer,Code,Write a Python function to reverse a string,v2,2.66,2.2,Timeout,0.35,2024-05-21 00:00:00,e02be937-245c-4860-a8ef-4e84addc0ca9,8,74,Response timed out,Australia,Web,True
700b38b8-fe59-45c4-9e0b-5a956fa2ca2f,Analyst,Education,Explain photosynthesis,v1,2.91,3.9,Success,-0.2,2024-04-02 00:00:00,a4f2c241-9a17-4445-9e2e-e95b8de9a156,2,23,,United States,Web,True
ae6f3687-eebf-4a34-ab37-38a17d26a3af,Analyst,Marketing,Write a product description for a smartwatch,v2,2.56,3.9,Success,-0.92,2024-03-15 00:00:00,85cee1b8-e51a-4242-aa13-7cb612a405b7,7,96,,Australia,Web,False
ceb34a0a-b5eb-4bbb-ae7a-ca0dfaf967cd,Developer,Education,Summarize the Cold War,v2,2.47,4.4,Success,-0.08,2024-02-17 00:00:00,7bf70e9f-8c32-4881-b8b9-ad50048ea8b1,4,76,,India,Web,False
fe3dc9c0-dcb8-4c46-af5d-8bfd016bf87b,Student,Education,What is the Pythagorean theorem?,v1,1.59,4.0,Success,-0.06,2024-06-04 00:00:00,988a27e0-54f9-4b2a-bd85-5e1a6b1850f5,5,35,,Australia,Mobile,False
3f050059-e053-45f6-a65d-d27ee575a4e9,Developer,Casual,What should I eat today?,v2,3.77,3.4,Success,0.6,2024-02-06 00:00:00,d0fbee4d-f992-4981-9514-295d2720abc8,5,39,,United Kingdom,Web,False
d7cf3189-c894-4212-8a92-f9969d605ecb,Analyst,Casual,Fun weekend ideas?,v1,2.61,4.2,Success,-0.49,2024-03-08 00:00:00,a50ae978-e028-4e38-b108-3cd9cb75c8a7,3,95,,Australia,Web,False
e054ac95-f0ba-40b3-876a-82ebe7d0c236,Analyst,Marketing,Write a product description for a smartwatch,v1,3.9,4.3,Success,0.85,2024-03-29 00:00:00,b36cf640-1b34-4fc4-be6b-63e96079c831,7,38,,Canada,Web,False
0e81fd86-144c-42c2-bcf3-db420d4d45ac,Analyst,Marketing,Create a Facebook ad copy for shoes,v1,1.8,4.8,Success,0.43,2024-05-09 00:00:00,3a2b3dbf-471b-4666-9129-4cbd4dbeb5f8,7,62,,Germany,Web,False
ae8e376f-697c-4b14-bd27-aff6dd0f63f5,Student,Code,Fix this SQL query,v1,2.41,3.5,Success,-0.19,2024-04-03 00:00:00,d5e23a1f-80d8-4948-a8bd-22e664dedea0,4,46,,United States,Web,True
a07a805c-3ae7-4bab-9ad4-9e1821c9d9c2,Student,Casual,Fun weekend ideas?,v1,2.8,3.2,RateLimitError,0.6,2024-01-13 00:00:00,0bd6477f-9f2d-4429-b51e-1db7329f620f,3,49,API rate limit exceeded,Australia,Web,False
1ab3cff7-e475-4240-b3d8-56fda7300ee9,Marketer,Education,Explain photosynthesis,v2,3.02,3.9,Success,-0.67,2024-01-14 00:00:00,019d27ce-0226-40f8-baaa-1d365c4e4776,2,35,,Australia,Web,False
a19076d2-123a-4de9-acbb-156ef713f76b,Developer,Casual,Tell me a joke,v1,3.27,4.4,Success,-0.82,2024-04-30 00:00:00,e019ef88-ac9c-4026-b45a-df08aad45f09,4,77,,India,Mobile,True
6c297c06-3ea2-40d7-8a30-bdd68e29eb6d,Developer,Code,Fix this SQL query,v2,2.72,4.0,Success,-0.93,2024-03-12 00:00:00,275c5629-7e90-4bb9-9a94-9523dde1d99e,4,50,,India,Web,True
af8fe9e9-aeba-408d-8f0a-982660c2a40b,Student,Education,Explain photosynthesis,v2,2.59,2.3,Success,0.06,2024-05-12 00:00:00,c7e8b7c4-dc1b-4524-8adc-5bba3c65a069,2,42,,Canada,Mobile,False
96ca75ca-2f90-4989-a75d-b7a426aed4e1,Developer,Code,Fix this SQL query,v2,2.83,3.6,Success,-0.26,2024-03-02 00:00:00,68221886-bec2-4eb8-a2e5-f6173c1b522e,4,72,,Germany,Tablet,False
0502aa87-65c5-45f3-afec-48f6c2638054,Developer,Education,Summarize the Cold War,v1,2.45,3.7,Success,0.06,2024-05-18 00:00:00,cf7d9fab-6f7d-452b-afd6-582e1f96196b,4,85,,United States,Web,False
2ea37fa5-4a83-4a47-bb12-abf340c94a05,Student,Marketing,Create a Facebook ad copy for shoes,v1,1.24,3.4,Success,-0.74,2024-03-30 00:00:00,784ad4fa-3900-40ac-91bc-7878e35b9309,7,103,,United States,Web,False
ab504b98-2780-491d-9c5e-50d477454436,Student,Education,Explain photosynthesis,v2,1.64,2.7,Timeout,0.24,2024-06-05 00:00:00,b8d85441-2d18-4aa6-8f52-7deb4806247b,2,93,Response timed out,United States,Web,True
dbad338e-d829-4e18-8d09-f19529235374,Marketer,Code,Write a Python function to reverse a string,v1,1.9,4.9,Success,0.81,2024-04-19 00:00:00,9747c239-b8ac-4dd4-8f2d-5e00ca935716,8,71,,Canada,Web,False
b9d6e4f6-7d55-4b9a-aaaf-46ac8eb7ed04,Student,Education,What is the Pythagorean theorem?,v2,1.11,5.0,Success,0.29,2024-04-22 00:00:00,831fd4a4-707f-4622-948e-13598ba3d13c,5,68,,Canada,Mobile,True
5165240a-d093-43eb-a970-df751cb04336,Developer,Education,Explain photosynthesis,v1,2.42,3.6,Success,-0.06,2024-01-19 00:00:00,ec909e4e-a379-462a-a526-e517e7973dc9,2,82,,Australia,Web,False
b998f300-1ed8-4592-ba12-621a1cdfcf48,Analyst,Casual,Fun weekend ideas?,v1,3.41,3.1,Success,0.65,2024-05-03 00:00:00,946f6647-b6ff-43d4-8d3f-a6bf86650106,3,64,,Germany,Web,False
78dcaa91-ad77-4fb7-906e-72609c94aa1e,Student,Marketing,Generate email subject lines for a sale,v2,3.0,3.5,Success,0.53,2024-03-24 00:00:00,58aabe2c-ebc0-4714-abdd-deae41449404,7,49,,United States,Web,True
572d8f25-a788-4d45-a62f-917f6ba32e87,Developer,Marketing,Generate email subject lines for a sale,v1,3.58,3.2,Success,-0.79,2024-05-13 00:00:00,0b8372f8-7d0c-4bd0-8cfe-f7b75196d46f,7,99,,United States,Web,False
7042de22-ef13-403c-ac17-0e0cda645c8a,Marketer,Casual,Fun weekend ideas?,v1,2.63,4.8,Success,-0.42,2024-04-15 00:00:00,79995a33-be5a-4afa-a466-280ff110d585,3,23,,Australia,Web,False
9a2c79e3-146a-4fee-b717-9790ca15a91e,Developer,Marketing,Generate email subject lines for a sale,v2,3.5,4.8,Success,-0.58,2024-04-30 00:00:00,faa41692-4395-4d9c-ac6e-95c87f1d3f69,7,62,,Germany,Web,False
128c4103-3fe6-4a5e-b3d8-08caa9308aaf,Marketer,Education,What is the Pythagorean theorem?,v1,2.45,3.5,RateLimitError,0.14,2024-05-11 00:00:00,5901d640-32b1-4bd3-a2fe-f4ccc2b41c8c,5,79,API rate limit exceeded,Germany,Web,False
93cffb1a-b968-4ee8-9089-a923949a7ad9,Marketer,Code,Write a Python function to reverse a string,v2,3.8,3.9,Success,-0.12,2024-01-22 00:00:00,267d4457-1363-4ccb-887c-5af038f40a9f,8,43,,Germany,Web,False
f8e8e237-cdc8-4d78-b34c-49f6f4de3ad6,Student,Code,Write a Python function to reverse a string,v2,1.87,4.3,Success,-0.26,2024-02-09 00:00:00,a2960575-7076-494a-b3f2-aa8a0395c6f3,8,45,,India,Web,True
f46a911f-2816-4209-bbc3-6daac6f6df69,Marketer,Marketing,Write a product description for a smartwatch,v1,3.12,4.2,Success,-0.2,2024-03-16 00:00:00,c43d65bb-7cf1-4005-b982-e142f655ca37,7,64,,Germany,Mobile,False
0d11c7d3-237f-4ae1-aab7-71d7071aa4c1,Analyst,Code,Explain OOP in Java,v2,3.43,3.7,Success,0.55,2024-03-02 00:00:00,9659b67a-6c3b-4f46-b0c6-1f82e9461ce8,4,90,,United Kingdom,Web,False
dbea10af-8849-45ff-8bb7-b696180b5267,Developer,Marketing,Create a Facebook ad copy for shoes,v1,1.71,3.0,Success,0.36,2024-03-10 00:00:00,4a1cac61-bb6c-4dc0-b80a-bc493091f700,7,46,,Canada,Web,True
be3a9496-00b0-4bf6-8a6d-05e8c3b9a533,Student,Casual,Fun weekend ideas?,v2,1.54,4.0,Success,-0.38,2024-05-30 00:00:00,604b2f61-b2fa-4ae6-ae0b-a093f3b301c6,3,41,,Germany,Web,False
06a51765-bc14-4879-90b1-58252c05f161,Analyst,Code,Explain OOP in Java,v1,2.74,4.2,Success,0.97,2024-02-15 00:00:00,d40b42b7-e2fb-4bf9-a557-4ae71a46259d,4,36,,India,Mobile,True
487e53f7-183f-47ec-a2d1-bed45cc7208d,Developer,Marketing,Create a Facebook ad copy for shoes,v2,3.04,3.3,Success,-0.96,2024-02-05 00:00:00,70befe4e-4fff-4aa6-9b6f-8de88a3bd262,7,43,,United Kingdom,Web,True
d91ebeb0-d384-4963-bee0-6d2fb100a57c,Analyst,Education,Summarize the Cold War,v1,2.21,5.0,Success,-0.31,2024-04-23 00:00:00,6249cf31-fe0d-4eed-a071-294247a2cd15,4,101,,India,Web,True
a74f743c-c2a6-4d66-bbb4-6dce5cce1922,Student,Marketing,Create a Facebook ad copy for shoes,v2,2.55,3.6,Success,-0.26,2024-03-26 00:00:00,8d54e751-78f8-44d6-acf1-8bbf4a80bfe0,7,56,,India,Web,False
af7c3bff-a009-4af8-b5b3-c22387c19ba3,Student,Marketing,Create a Facebook ad copy for shoes,v2,3.45,3.6,Success,-0.38,2024-05-24 00:00:00,ef4bf3a5-e5ef-4d92-b3e2-88fa70a52c46,7,69,,Australia,Tablet,True
647775cc-ed78-4832-a10c-ec141950658b,Student,Code,Fix this SQL query,v1,3.5,4.6,Success,-0.5,2024-03-26 00:00:00,e019ef88-ac9c-4026-b45a-df08aad45f09,4,71,,India,Mobile,False
9e5e0012-d7fc-4e74-9ce0-9d3d1f14f173,Student,Marketing,Write a product description for a smartwatch,v2,3.25,3.5,Success,0.52,2024-03-20 00:00:00,8621c890-bc47-40ff-93d2-2a0975352372,7,69,,India,Web,False
8ca9408b-688d-4746-9a13-fbd45345aae7,Student,Education,Explain photosynthesis,v1,2.82,2.4,RateLimitError,-0.88,2024-01-26 00:00:00,f44aa6f7-c9d7-4976-b5cb-6296f1333c49,2,87,API rate limit exceeded,United States,Web,False
a7e0fa69-e572-428a-8bb7-407b61d60220,Marketer,Casual,Tell me a joke,v1,2.44,2.8,Success,-0.83,2024-03-16 00:00:00,5901d640-32b1-4bd3-a2fe-f4ccc2b41c8c,4,76,,Canada,Web,True
9ccc47a3-b04f-422b-94d1-963e9e9c00d4,Marketer,Casual,Tell me a joke,v1,2.89,4.3,Success,0.89,2024-01-07 00:00:00,dd6d3c2b-e036-4960-b287-dc632141b10e,4,95,,Australia,Web,False
fc59635a-0d90-4d1f-92a0-1118d19b1212,Analyst,Casual,Tell me a joke,v2,2.79,3.9,Success,0.11,2024-03-09 00:00:00,4ed23e11-df8b-416a-9a7b-fb5347dc15a7,4,101,,Australia,Mobile,False
a1ae9631-a344-4ac6-b363-2751fa204cd6,Developer,Education,Explain photosynthesis,v1,2.75,3.8,Success,0.28,2024-02-16 00:00:00,fe6c3d75-7826-4e1e-99b7-72bbabd78861,2,55,,United States,Mobile,False
a2253259-f0fc-4900-924d-e7062c710b13,Analyst,Casual,Fun weekend ideas?,v2,3.91,4.4,Success,0.98,2024-01-16 00:00:00,c82e987c-9158-4bbe-a2fe-7d174df46e31,3,99,,United Kingdom,Web,True
4f37ce01-a18d-4824-aeec-dad53dcec26e,Developer,Education,Summarize the Cold War,v1,2.71,3.3,Success,-0.43,2024-01-29 00:00:00,184964a8-cf16-4aa6-81d7-783b3118ba3a,4,97,,United States,Mobile,True
6a35caad-aada-43e6-806e-f08ed523f2b6,Developer,Marketing,Generate email subject lines for a sale,v1,3.49,4.9,RateLimitError,-0.69,2024-03-29 00:00:00,1054d69e-be4d-40fb-8fdc-34e18200f7dc,7,98,API rate limit exceeded,Australia,Web,True
4fee3b5b-e02b-45c8-bc49-0ec53fac14be,Marketer,Marketing,Generate email subject lines for a sale,v2,2.91,2.9,Success,-0.74,2024-03-13 00:00:00,2762efe0-431d-4667-acd8-c5bc411791fb,7,97,,United Kingdom,Web,False
f13ba504-1b48-4383-aca8-27a6657320d1,Marketer,Education,Explain photosynthesis,v2,3.09,3.4,Success,-0.35,2024-02-03 00:00:00,c6df0ac9-c10d-4a0e-abd0-20b055a4fbcb,2,34,,Australia,Web,True
64b4a847-85e4-4386-9402-47f84c6b39e5,Student,Casual,What should I eat today?,v2,3.07,3.8,Success,-0.55,2024-02-29 00:00:00,6a3452cf-0537-4e01-b2bb-00448610194d,5,80,,Germany,Web,False
c975a9a3-05b3-4cab-88ff-7d1aecdaecd5,Student,Education,Explain photosynthesis,v2,3.71,2.7,Success,0.51,2024-06-22 00:00:00,c1f987b4-954b-4ac8-b4df-628bc230ac65,2,80,,United Kingdom,Web,False
4d41273f-656d-43a5-93ef-2de2728859c2,Analyst,Code,Fix this SQL query,v1,1.93,4.3,Success,-0.95,2024-05-28 00:00:00,2e156de8-9206-4d74-84bb-ddc2ceceb849,4,55,,Australia,Web,False
ea0aee51-3e4c-4c1e-8a13-519480dd6624,Student,Education,Summarize the Cold War,v2,1.69,3.6,Success,0.42,2024-01-09 00:00:00,58a95f25-1124-4f12-aebd-00a6252e27f0,4,102,,United States,Web,False
604d45d1-26f1-4ecb-bba5-e4cf57488d7b,Marketer,Code,Write a Python function to reverse a string,v2,2.22,3.9,Success,0.67,2024-05-18 00:00:00,ed4fb838-0bea-4d5b-b987-8bb16607104c,8,81,,Australia,Web,False
220f1435-f8a6-4c9c-aaed-242690224526,Student,Marketing,Write a product description for a smartwatch,v2,2.16,2.7,Success,0.34,2024-06-06 00:00:00,bea069c1-cfe0-4230-b6e1-de95cb111431,7,28,,United States,Mobile,False
6cb30edf-e4b8-4b99-b57f-8177db84a078,Analyst,Code,Explain OOP in Java,v1,1.17,2.4,RateLimitError,-0.87,2024-06-24 00:00:00,45978f34-87a9-4356-bb10-7e5f33c287f4,4,60,API rate limit exceeded,United Kingdom,Tablet,False
932e8aac-c286-408e-b139-5444745fca2a,Developer,Marketing,Write a product description for a smartwatch,v2,3.63,3.4,Success,0.83,2024-01-09 00:00:00,2b715462-b5f1-4d96-8976-1a65e2af6d82,7,59,,United States,Web,False
66fffb52-fcf7-48f9-b65b-670060e10f25,Marketer,Education,Summarize the Cold War,v1,1.22,2.5,Success,0.41,2024-04-11 00:00:00,080b0c1f-0598-4bc3-b7a4-2aae82dd1b61,4,24,,United Kingdom,Mobile,False
69fa9243-52f5-429e-ab98-b9b1c1d55eea,Student,Casual,Tell me a joke,v2,3.61,3.6,Success,0.22,2024-05-02 00:00:00,79283241-254a-414d-b5cd-f1695faae5b9,4,51,,India,Mobile,False
3253016a-1f7d-4d7d-8b05-bbf757bd3b84,Student,Marketing,Generate email subject lines for a sale,v1,2.72,3.2,Timeout,-0.63,2024-05-08 00:00:00,f895eca7-a236-49f9-8371-f2f78e36aa7a,7,43,Response timed out,Canada,Mobile,False
8c0cd20d-9690-4c45-8c15-3e61c6bb6075,Developer,Marketing,Generate email subject lines for a sale,v1,5.02,4.6,Success,0.75,2024-05-25 00:00:00,20997e71-7833-4c8d-af88-eac621453374,7,83,,United Kingdom,Web,False
363ebd3d-c789-4866-ae75-d1a2a5f682e2,Analyst,Marketing,Generate email subject lines for a sale,v2,1.09,3.6,Success,-0.54,2024-01-06 00:00:00,4c008ce4-eb26-47af-8fca-ad306f250aa1,7,96,,India,Web,False
c58bc971-9793-4420-9ef5-d904d60a08bc,Marketer,Education,Summarize the Cold War,v2,2.44,3.9,Success,-0.15,2024-02-10 00:00:00,f2546337-fb47-43c7-8597-e1fa7b7ccc3b,4,75,,India,Web,True
303913d6-347f-4a9b-8aad-cdebc0c2731e,Analyst,Marketing,Write a product description for a smartwatch,v1,2.95,3.3,Success,-0.05,2024-03-30 00:00:00,a45b52c3-4fef-48ab-9601-7eba05ed2569,7,70,,India,Web,True
ca516329-93e1-411f-a56d-a43c3cdc14e0,Student,Education,Summarize the Cold War,v1,1.47,2.8,Timeout,0.7,2024-03-21 00:00:00,7f74ee63-612a-4cfe-8b07-0306558a59bc,4,70,Response timed out,India,Web,False
3ba1fa48-b7b6-41b9-b85c-a6036b2adfa5,Developer,Marketing,Create a Facebook ad copy for shoes,v1,3.89,4.1,Success,0.79,2024-04-27 00:00:00,b966a641-3c67-425c-8d30-e3f8c4b7c16d,7,39,,United Kingdom,Mobile,False
f7dfec6e-ebde-42f8-9a8f-8696d517183e,Developer,Marketing,Generate email subject lines for a sale,v1,2.27,4.3,Success,0.9,2024-06-18 00:00:00,101755f5-63ef-449b-89a9-11cc42bb0754,7,102,,United States,Web,False
cd6ebba9-f60c-4f6e-a2ac-5a71f7a22377,Developer,Code,Write a Python function to reverse a string,v2,2.45,3.6,Success,0.79,2024-01-25 00:00:00,80f7bd8b-ff82-449e-8e44-dcb95e6dc1d7,8,57,,India,Web,False
7626a4f4-efd6-4da6-abaa-b54b9dac770b,Student,Education,What is the Pythagorean theorem?,v1,1.74,3.1,Success,-0.39,2024-06-13 00:00:00,62b3af37-94ad-4d68-a92c-cc8e96cf84be,5,90,,Germany,Web,True
3f6fd1ab-45ea-459a-8918-6c69733c2ade,Student,Casual,What should I eat today?,v1,1.6,5.0,Success,0.45,2024-05-18 00:00:00,3a2b3dbf-471b-4666-9129-4cbd4dbeb5f8,5,77,,India,Web,True
82913ca9-12d0-4253-9cfd-8ab2742ffe8f,Analyst,Casual,Tell me a joke,v1,2.75,4.3,Success,-0.59,2024-01-30 00:00:00,d6f8ac1b-35d3-4caa-888c-46a36b959309,4,41,,United States,Mobile,False
6af26a60-4254-4b1b-b39d-897306aa3252,Marketer,Education,Summarize the Cold War,v2,2.41,3.9,Success,-0.7,2024-02-04 00:00:00,0b0c8bb6-6ed6-46f3-912a-98018b7fa687,4,51,,United States,Mobile,False
3a316252-1708-4b4f-9ec5-15c108361950,Analyst,Education,What is the Pythagorean theorem?,v2,2.61,3.2,RateLimitError,-0.77,2024-04-26 00:00:00,7085093f-5e70-4c7b-9507-7b76566a088d,5,28,API rate limit exceeded,Canada,Mobile,True
8eeddca5-69cf-458c-918f-88936fe5c17b,Marketer,Marketing,Create a Facebook ad copy for shoes,v1,2.16,3.3,Success,-0.44,2024-05-31 00:00:00,8bafabd2-8f47-485b-be09-219d20fafd49,7,68,,Canada,Web,True
a22ae7c8-d7be-4742-89c8-add4e8bf0dea,Analyst,Casual,Tell me a joke,v2,3.47,4.1,Success,0.52,2024-03-02 00:00:00,f54e8bf3-54f0-4cc2-ac4f-87ca58df9d7d,4,29,,India,Web,True
b2892f03-1f12-474e-b219-b18279d41ccb,Developer,Casual,Tell me a joke,v1,1.8,3.2,Success,0.93,2024-03-31 00:00:00,7781b329-dc3b-49e4-9427-4e8b04a6fe1d,4,32,,India,Mobile,False
56c0e7e6-d7e7-424b-b9f4-0da3c928e09e,Student,Code,Explain OOP in Java,v2,1.91,2.4,Timeout,0.41,2024-01-07 00:00:00,a73f5dda-bddb-4768-af9e-552aa7449824,4,43,Response timed out,Australia,Web,False
afc61ec6-f7a0-4942-bd87-8684d39a69ce,Student,Code,Explain OOP in Java,v1,1.13,4.4,Success,0.11,2024-03-29 00:00:00,34705684-6a9d-4697-88d2-0868fd81ea95,4,61,,Australia,Web,False
8928b4fa-c699-45d1-aa76-3376e39538ae,Developer,Code,Fix this SQL query,v1,2.48,3.6,Success,-0.74,2024-04-20 00:00:00,8c33ada2-abe4-495f-97ac-a915bea1535c,4,91,,Canada,Web,False
f0099605-9e9f-4a81-8cb8-9f04433ea879,Student,Code,Fix this SQL query,v1,1.61,4.2,Success,-0.13,2024-05-14 00:00:00,eccc9451-eea2-4560-b614-e23432d05256,4,73,,India,Tablet,False
3f5d7d6d-d888-43df-b688-4f1deec2f55b,Marketer,Education,What is the Pythagorean theorem?,v1,2.68,2.8,Success,-0.77,2024-05-24 00:00:00,cb1a5b9f-51da-432b-82da-86b9f71a6fb8,5,84,,Australia,Mobile,False
2d579835-7aa2-4b13-b384-5e906b3e200c,Marketer,Education,Explain photosynthesis,v1,2.21,3.9,Success,-0.78,2024-02-24 00:00:00,3398cab3-a3e3-4a3a-baf5-f042e0c7ef69,2,34,,Germany,Web,False
0e40c6f3-33d2-477e-97fe-7b25f09a5dc2,Analyst,Marketing,Generate email subject lines for a sale,v1,-0.01,4.4,Success,0.9,2024-03-21 00:00:00,a4407c72-307f-46bc-a26a-d47d356221e6,7,68,,United Kingdom,Web,False
46968e29-89a2-403b-96c4-099c999f0629,Marketer,Casual,Tell me a joke,v1,1.71,5.0,Success,-0.29,2024-05-12 00:00:00,e8384a0f-ead6-4719-ae7f-5213f6c639b9,4,91,,Canada,Mobile,False
16c72df6-1d59-49d3-9d09-b12fffbb235e,Student,Education,Summarize the Cold War,v1,2.61,4.2,Success,0.16,2024-06-28 00:00:00,31e87dc5-5c12-445e-b933-394d502398e5,4,48,,Canada,Web,True
00efac90-57ec-4e38-af07-2996c193c75d,Student,Code,Fix this SQL query,v2,2.38,4.0,Success,-0.11,2024-02-09 00:00:00,784ad4fa-3900-40ac-91bc-7878e35b9309,4,54,,United States,Web,False
2f582002-bef5-4eb4-a70c-27921a638978,Developer,Casual,Fun weekend ideas?,v2,1.9,4.2,Success,0.13,2024-03-20 00:00:00,93684aa5-9ca0-4fb8-85e9-f08ea62f9f62,3,34,,India,Web,False
a43202be-b00f-438d-9ef7-b4f632398366,Student,Education,What is the Pythagorean theorem?,v1,1.75,3.4,Success,0.72,2024-05-02 00:00:00,00a3d8f6-5e0a-4ceb-bbee-efff0dc9d630,5,88,,Canada,Web,True
33d328bf-14e6-48fd-82f0-7248984283af,Student,Code,Write a Python function to reverse a string,v1,1.19,2.7,Success,-0.66,2024-06-06 00:00:00,c327fdfc-1e59-4958-8afa-40556d8568bd,8,106,,Canada,Web,True
772c4b9e-53d3-40e8-b3fd-c3d4c34e7577,Developer,Marketing,Generate email subject lines for a sale,v1,3.26,3.6,Success,-0.27,2024-02-09 00:00:00,a42d605c-cde0-4c3a-a628-44fb5161e703,7,87,,Australia,Web,True
e15424a0-4523-4a75-8c90-f4b8704cd426,Analyst,Education,Explain photosynthesis,v2,2.28,3.6,Success,0.73,2024-03-12 00:00:00,7da56f1c-695f-40f9-bead-c44923444eb5,2,74,,Germany,Tablet,True
471a2300-6802-4cc6-ab0e-5222528330e1,Developer,Code,Fix this SQL query,v1,3.03,2.7,Success,0.6,2024-04-02 00:00:00,55ed9fb1-03c3-48b3-9440-3d4b588f9c3a,4,49,,India,Web,False
a4a6c96d-e461-431a-bc56-0dc052519b01,Student,Code,Fix this SQL query,v1,2.61,4.0,Success,0.18,2024-01-04 00:00:00,91a4b62c-a81c-4bff-b6b2-58898906e5a1,4,84,,United Kingdom,Web,False
f4ad1103-8256-4e45-9891-c67cb01da63c,Student,Code,Fix this SQL query,v1,2.19,4.8,Timeout,0.52,2024-03-11 00:00:00,1c17eb2e-a494-4ead-994c-cb68968efa33,4,33,Response timed out,Germany,Web,True
fe956d88-3cc0-4eb5-942d-8aa8db73077c,Developer,Code,Write a Python function to reverse a string,v1,1.43,3.3,Success,0.46,2024-05-07 00:00:00,4df9620b-be15-4d71-a8ca-a746d24f8fe7,8,39,,United Kingdom,Web,False
a824be4d-dbd2-496c-8709-75cfa8afcd35,Developer,Marketing,Generate email subject lines for a sale,v1,2.75,3.8,Success,-0.3,2024-02-19 00:00:00,a04aad19-eec1-4ade-9a22-b0bca8de0c59,7,48,,United States,Tablet,False
38dfd026-02f3-41e0-80c8-390da98ae91e,Developer,Education,What is the Pythagorean theorem?,v1,3.09,3.4,Success,-0.13,2024-01-13 00:00:00,2ac480f4-ad8f-4267-a865-4cb74c944b8a,5,77,,Canada,Web,True
