prompt_id,user_id,session_id,timestamp,date,prompt_type,user_segment,prompt_version,device_type,location,is_premium_user,user_type,feedback_rating,response_time,completion_status,is_successful,has_error,is_high_rating,is_fast_response,hour,day_of_week,day_name,month,month_name,time_period,is_weekend,is_business_hours,word_count,char_count,has_question,question_count,has_code_keywords,is_help_request,is_creative_request,sentiment_score,sentiment_category,is_positive_sentiment,engagement_score,is_premium,is_power_user,prompts_in_session,session_duration_minutes,session_type,avg_session_rating,is_version_v1,is_version_v2,ab_test_result,v1_avg_rating,v2_avg_rating,rating_improvement_pct,v1_success_rate,v2_success_rate,success_improvement_pct
cc51abc6-4fac-4915-a418-d2e60062a6b5,a45b52c3-4fef-48ab-9601-7eba05ed2569,a45b52c3-4fef-48ab-9601-7eba05ed2569_session_4,2024-04-13,2024-04-13,Education,Marketer,v1,Web,United States,True,Regular User,3.2,2.12,Success,1,0,0,1,0,5,Saturday,4,April,Night,True,False,4,22,False,0,False,False,False,-0.5,Negative,0,1.94,1,0,1,0.0,Single Query,3.2,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
fdb2db19-0a5f-469d-b278-df69e8c2adcd,7a18c0e5-3806-4262-a785-1c7f7f690acf,7a18c0e5-3806-4262-a785-1c7f7f690acf_session_2,2024-04-13,2024-04-13,Marketing,Analyst,v1,Mobile,United Kingdom,False,Regular User,3.7,2.45,Success,1,0,0,1,0,5,Saturday,4,April,Night,True,False,7,35,False,0,False,False,True,-0.04,Neutral,0,2.18,0,0,1,0.0,Single Query,3.7,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
2b273f2c-0564-4ead-b8c3-0339365a3f95,710b4810-57ea-4cd3-b84a-b6cc884c0f9f,710b4810-57ea-4cd3-b84a-b6cc884c0f9f_session_4,2024-04-13,2024-04-13,Code,Marketer,v1,Web,Germany,False,Regular User,4.0,2.2,Success,1,0,1,1,0,5,Saturday,4,April,Night,True,False,4,19,False,0,False,True,False,-0.95,Negative,0,2.26,0,0,1,0.0,Single Query,4.0,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
0b8f0683-4f8b-4bf5-8311-d720a427cf83,cbd5a5ac-9317-48a4-9444-886e08c31e2c,cbd5a5ac-9317-48a4-9444-886e08c31e2c_session_2,2024-04-13,2024-04-13,Education,Analyst,v1,Mobile,India,False,Regular User,3.0,2.86,Success,1,0,0,1,0,5,Saturday,4,April,Night,True,False,5,32,True,1,False,True,False,0.83,Positive,1,1.88,0,0,1,0.0,Single Query,3.0,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
33c7e89d-b898-4cc6-89d7-a39f89994fd6,ff2d228b-9a34-4de8-adf9-3540e55084d7,ff2d228b-9a34-4de8-adf9-3540e55084d7_session_4,2024-04-13,2024-04-13,Casual,Analyst,v1,Web,India,True,Regular User,4.7,4.14,Success,1,0,1,0,0,5,Saturday,4,April,Night,True,False,5,24,True,1,False,False,False,-0.18,Negative,0,2.56,1,0,1,0.0,Single Query,4.7,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
f64f95f0-ea4b-4c39-b78e-d06de0c4bbcb,94a43c5d-a85e-4720-811a-473c4064d6b9,94a43c5d-a85e-4720-811a-473c4064d6b9_session_5,2024-04-13,2024-04-13,Code,Developer,v2,Tablet,Canada,True,Regular User,3.8,2.08,Success,1,0,0,1,0,5,Saturday,4,April,Night,True,False,4,19,False,0,False,True,False,-0.86,Negative,0,2.18,1,0,1,0.0,Single Query,3.8,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
06a33546-a332-4688-83c7-f81253f254e9,cedc767c-2b08-4ac1-bebb-e14e5994c22f,cedc767c-2b08-4ac1-bebb-e14e5994c22f_session_3,2024-04-13,2024-04-13,Casual,Student,v1,Mobile,United States,False,Regular User,3.6,1.99,Timeout,0,1,0,1,0,5,Saturday,4,April,Night,True,False,4,14,False,0,False,False,False,0.13,Positive,1,1.5,0,0,1,0.0,Single Query,3.6,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
447a5e51-c4fb-48fc-90b6-a0507d4c7a38,b4b724c7-3611-47aa-b30a-253d55918b17,b4b724c7-3611-47aa-b30a-253d55918b17_session_2,2024-04-13,2024-04-13,Casual,Developer,v2,Web,United States,False,Casual User,2.6,2.28,Success,1,0,0,1,0,5,Saturday,4,April,Night,True,False,3,18,True,1,False,False,False,0.1,Neutral,0,1.68,0,0,1,0.0,Single Query,2.6,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
96cf4a2b-714b-4519-a63b-4bb1b9606981,e44b338a-aac3-4ca3-bdde-527dcf8c51c0,e44b338a-aac3-4ca3-bdde-527dcf8c51c0_session_2,2024-04-13,2024-04-13,Marketing,Analyst,v2,Tablet,Canada,True,Regular User,4.1,2.81,Success,1,0,1,1,0,5,Saturday,4,April,Night,True,False,7,35,False,0,False,False,True,0.17,Positive,1,2.34,1,0,1,0.0,Single Query,4.1,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
d2839d12-d9d4-4be8-a21d-bab35376daf3,e4ed4705-323f-4e6f-b693-a3a4b5eb57af,e4ed4705-323f-4e6f-b693-a3a4b5eb57af_session_6,2024-04-13,2024-04-13,Education,Developer,v2,Web,United States,False,Regular User,4.1,2.14,Success,1,0,1,1,0,5,Saturday,4,April,Night,True,False,5,32,True,1,False,True,False,-0.07,Neutral,0,2.32,0,0,1,0.0,Single Query,4.1,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
b296cebb-7ac3-4321-be7d-419d0b4b0af2,79283241-254a-414d-b5cd-f1695faae5b9,79283241-254a-414d-b5cd-f1695faae5b9_session_4,2024-04-13,2024-04-13,Casual,Analyst,v1,Mobile,United States,False,Regular User,3.9,2.85,Success,1,0,0,1,0,5,Saturday,4,April,Night,True,False,4,14,False,0,False,False,False,0.65,Positive,1,2.22,0,0,1,0.0,Single Query,3.9,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
600e5ac0-2d63-4106-87b9-22d212bcd2d6,dd8299da-eab4-408f-8635-ee3f3fe1a4ca,dd8299da-eab4-408f-8635-ee3f3fe1a4ca_session_4,2024-04-13,2024-04-13,Education,Developer,v2,Mobile,Canada,True,Regular User,3.3,2.6,Success,1,0,0,1,0,5,Saturday,4,April,Night,True,False,5,32,True,1,False,True,False,0.13,Positive,1,2.0,1,0,1,0.0,Single Query,3.3,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
7fea3131-d8ee-49e6-87b5-454f873be2a7,93684aa5-9ca0-4fb8-85e9-f08ea62f9f62,93684aa5-9ca0-4fb8-85e9-f08ea62f9f62_session_5,2024-04-13,2024-04-13,Code,Marketer,v1,Web,United States,True,Regular User,4.0,3.32,Success,1,0,1,0,0,5,Saturday,4,April,Night,True,False,8,43,False,0,True,False,True,-0.97,Negative,0,2.32,1,0,2,0.0,Short Session,4.3,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
23ec593d-cc1f-4606-9682-d6b025952ace,93684aa5-9ca0-4fb8-85e9-f08ea62f9f62,93684aa5-9ca0-4fb8-85e9-f08ea62f9f62_session_5,2024-04-13,2024-04-13,Casual,Marketer,v2,Tablet,India,False,Regular User,4.6,1.67,Success,1,0,1,1,0,5,Saturday,4,April,Night,True,False,3,18,True,1,False,False,False,-0.37,Negative,0,2.48,0,0,2,0.0,Short Session,4.3,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
97ad66e2-e434-41c0-ae96-b5cb895480ba,fd57d7ee-d5c6-4bec-b6de-ca15827d52f7,fd57d7ee-d5c6-4bec-b6de-ca15827d52f7_session_6,2024-04-13,2024-04-13,Education,Analyst,v2,Web,Canada,False,Regular User,4.0,1.74,Success,1,0,1,1,0,5,Saturday,4,April,Night,True,False,5,32,True,1,False,True,False,-0.84,Negative,0,2.28,0,0,1,0.0,Single Query,4.0,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
5a0d5714-0ad0-4d11-a593-6d83ad0ea220,d5e23a1f-80d8-4948-a8bd-22e664dedea0,d5e23a1f-80d8-4948-a8bd-22e664dedea0_session_3,2024-04-13,2024-04-13,Code,Marketer,v2,Web,Germany,True,Regular User,3.9,1.82,Success,1,0,0,1,0,5,Saturday,4,April,Night,True,False,8,43,False,0,True,False,True,0.1,Neutral,0,2.28,1,0,1,0.0,Single Query,3.9,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
54f208b5-3958-4d61-93f8-0d0c0fa299dc,6060eadb-1979-4714-a03c-c8cca234abf2,6060eadb-1979-4714-a03c-c8cca234abf2_session_5,2024-04-13,2024-04-13,Casual,Marketer,v2,Tablet,India,False,Regular User,5.0,2.45,Success,1,0,1,1,0,5,Saturday,4,April,Night,True,False,3,18,True,1,False,False,False,0.16,Positive,1,2.64,0,0,1,0.0,Single Query,5.0,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
e821c0f0-d092-42ad-923a-c3540927b815,90b5f717-e5f2-4e5f-9045-a52403540f6f,90b5f717-e5f2-4e5f-9045-a52403540f6f_session_6,2024-04-13,2024-04-13,Casual,Marketer,v1,Web,Canada,False,Regular User,2.4,3.73,Success,1,0,0,0,0,5,Saturday,4,April,Night,True,False,3,18,True,1,False,False,False,0.78,Positive,1,1.6,0,0,1,0.0,Single Query,2.4,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
fe4ff637-253f-4fde-a7f8-344a90dfed9a,6a5c3bba-7c53-4a4c-99d9-b16119bd7245,6a5c3bba-7c53-4a4c-99d9-b16119bd7245_session_3,2024-04-13,2024-04-13,Education,Marketer,v2,Web,Australia,False,Regular User,2.3,2.94,Success,1,0,0,1,0,5,Saturday,4,April,Night,True,False,4,22,False,0,False,False,False,0.99,Positive,1,1.58,0,0,1,0.0,Single Query,2.3,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
e6043638-5ba1-4897-b031-c931ff6c3f1b,8ed52d77-dd65-4c13-b83b-984a3598d967,8ed52d77-dd65-4c13-b83b-984a3598d967_session_5,2024-04-13,2024-04-13,Education,Analyst,v2,Mobile,United Kingdom,False,Regular User,4.0,2.25,Success,1,0,1,1,0,5,Saturday,4,April,Night,True,False,5,32,True,1,False,True,False,0.71,Positive,1,2.28,0,0,1,0.0,Single Query,4.0,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
4c8a83b6-8fb5-4aa1-8eb8-de00e37bb03f,22be4a7e-e150-4145-b148-025ea20fa7af,22be4a7e-e150-4145-b148-025ea20fa7af_session_3,2024-04-13,2024-04-13,Education,Analyst,v2,Web,Germany,False,Regular User,3.6,2.65,Success,1,0,0,1,0,5,Saturday,4,April,Night,True,False,2,22,False,0,False,True,False,-0.66,Negative,0,2.07,0,0,1,0.0,Single Query,3.6,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
41bb1dd5-4f93-456a-bdb8-14dfe21365b2,6060eadb-1979-4714-a03c-c8cca234abf2,6060eadb-1979-4714-a03c-c8cca234abf2_session_6,2024-04-14,2024-04-14,Code,Marketer,v2,Mobile,Canada,False,Regular User,3.9,1.76,Success,1,0,0,1,0,6,Sunday,4,April,Night,True,False,4,18,False,0,True,False,False,-0.36,Negative,0,2.22,0,0,1,0.0,Single Query,3.9,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
3a6eda07-f1c1-4abe-a510-5bcbcfbbc890,db9907bf-1d93-419b-9022-84a19bb7ba26,db9907bf-1d93-419b-9022-84a19bb7ba26_session_3,2024-04-14,2024-04-14,Education,Analyst,v2,Mobile,United Kingdom,False,Regular User,3.5,2.91,Success,1,0,0,1,0,6,Sunday,4,April,Night,True,False,5,32,True,1,False,True,False,-0.38,Negative,0,2.08,0,0,1,0.0,Single Query,3.5,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
d3eb0765-3acd-4f62-9ffa-ecdc2830cdc6,4df9620b-be15-4d71-a8ca-a746d24f8fe7,4df9620b-be15-4d71-a8ca-a746d24f8fe7_session_1,2024-04-14,2024-04-14,Education,Analyst,v2,Web,India,False,Regular User,4.3,3.21,Success,1,0,1,0,0,6,Sunday,4,April,Night,True,False,5,32,True,1,False,True,False,-0.76,Negative,0,2.4,0,0,1,0.0,Single Query,4.3,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
7cf56689-090c-448b-812b-27c5abebe962,51bf5828-797b-44f9-b16a-ec4222cbb6db,51bf5828-797b-44f9-b16a-ec4222cbb6db_session_4,2024-04-14,2024-04-14,Education,Student,v2,Web,Canada,False,Regular User,3.7,3.48,RateLimitError,0,1,0,0,0,6,Sunday,4,April,Night,True,False,2,22,False,0,False,True,False,0.14,Positive,1,1.51,0,0,1,0.0,Single Query,3.7,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
2512b0a8-ef6a-4b9b-871c-d7c060c58108,fdd4cabc-acab-4b7c-b91d-18ed20d32602,fdd4cabc-acab-4b7c-b91d-18ed20d32602_session_2,2024-04-14,2024-04-14,Education,Marketer,v1,Mobile,United Kingdom,False,Casual User,4.1,2.48,Success,1,0,1,1,0,6,Sunday,4,April,Night,True,False,5,32,True,1,False,True,False,0.63,Positive,1,2.32,0,0,1,0.0,Single Query,4.1,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
7c885081-cf51-49be-852c-ec5c85209e1b,ef9af152-b458-4182-9242-d625976fce24,ef9af152-b458-4182-9242-d625976fce24_session_4,2024-04-14,2024-04-14,Marketing,Analyst,v2,Web,Germany,False,Regular User,4.5,3.07,Success,1,0,1,0,0,6,Sunday,4,April,Night,True,False,7,44,False,0,False,False,True,0.67,Positive,1,2.5,0,0,1,0.0,Single Query,4.5,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
62f98d47-4dfc-4658-820a-0f24d84a87eb,7bf70e9f-8c32-4881-b8b9-ad50048ea8b1,7bf70e9f-8c32-4881-b8b9-ad50048ea8b1_session_6,2024-04-14,2024-04-14,Education,Analyst,v2,Mobile,India,True,Regular User,3.4,2.12,Success,1,0,0,1,0,6,Sunday,4,April,Night,True,False,2,22,False,0,False,True,False,-0.85,Negative,0,1.99,1,0,1,0.0,Single Query,3.4,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
e162ed45-b0aa-4c4a-9c54-66fd884cb8a2,61c5bd32-53de-44ad-9d5a-9b3a76e58970,61c5bd32-53de-44ad-9d5a-9b3a76e58970_session_7,2024-04-14,2024-04-14,Code,Analyst,v2,Web,United States,False,Regular User,4.9,2.8,Success,1,0,1,1,0,6,Sunday,4,April,Night,True,False,4,19,False,0,False,True,False,-0.76,Negative,0,2.62,0,0,1,0.0,Single Query,4.9,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
855b4722-bf1b-4843-a126-78d3484cb5d1,79995a33-be5a-4afa-a466-280ff110d585,79995a33-be5a-4afa-a466-280ff110d585_session_7,2024-04-14,2024-04-14,Code,Marketer,v1,Web,Canada,False,Power User,4.3,4.36,Success,1,0,1,0,0,6,Sunday,4,April,Night,True,False,4,19,False,0,False,True,False,0.53,Positive,1,2.38,0,1,1,0.0,Single Query,4.3,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
0b041ac8-822c-4517-9647-a7bcf0d23c32,1f59804a-bdf9-4eb7-9eaf-765e8edc7dbc,1f59804a-bdf9-4eb7-9eaf-765e8edc7dbc_session_5,2024-04-14,2024-04-14,Casual,Developer,v1,Web,India,False,Regular User,3.9,2.23,Success,1,0,0,1,0,6,Sunday,4,April,Night,True,False,3,18,True,1,False,False,False,0.86,Positive,1,2.2,0,0,1,0.0,Single Query,3.9,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
ea3dcf5a-d40e-4dcb-b451-7b9317ceee7f,a4407c72-307f-46bc-a26a-d47d356221e6,a4407c72-307f-46bc-a26a-d47d356221e6_session_4,2024-04-14,2024-04-14,Marketing,Developer,v1,Web,United States,False,Regular User,3.2,3.11,Success,1,0,0,0,0,6,Sunday,4,April,Night,True,False,7,44,False,0,False,False,True,0.06,Neutral,0,1.99,0,0,2,0.0,Short Session,3.3,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
9b5d91ee-40da-4139-8356-732f45ab576b,745ad127-7ca5-48bd-8134-20c0246df6d0,745ad127-7ca5-48bd-8134-20c0246df6d0_session_2,2024-04-14,2024-04-14,Casual,Developer,v1,Tablet,United Kingdom,True,Regular User,4.0,2.0,Timeout,0,1,1,1,0,6,Sunday,4,April,Night,True,False,4,14,False,0,False,False,False,0.14,Positive,1,1.66,1,0,1,0.0,Single Query,4.0,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
a26c1fe3-b066-4c66-9800-7ac31daf1a62,a4407c72-307f-46bc-a26a-d47d356221e6,a4407c72-307f-46bc-a26a-d47d356221e6_session_4,2024-04-14,2024-04-14,Education,Marketer,v2,Web,United Kingdom,True,Regular User,3.4,3.49,Success,1,0,0,0,0,6,Sunday,4,April,Night,True,False,2,22,False,0,False,True,False,-0.92,Negative,0,1.99,1,0,2,0.0,Short Session,3.3,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
d1e0c922-4aca-4fa0-83d2-5c5072a69487,19d8d13b-3061-4cd3-9113-02aebdbd9519,19d8d13b-3061-4cd3-9113-02aebdbd9519_session_3,2024-04-14,2024-04-14,Casual,Analyst,v2,Mobile,Canada,False,Regular User,5.0,2.76,Success,1,0,1,1,0,6,Sunday,4,April,Night,True,False,5,24,True,1,False,False,False,0.77,Positive,1,2.68,0,0,1,0.0,Single Query,5.0,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
2fab9573-70aa-4eb2-83c4-0d04351ebc3a,f10e3042-e6b9-49c6-a9d4-196e0b1d09ee,f10e3042-e6b9-49c6-a9d4-196e0b1d09ee_session_5,2024-04-14,2024-04-14,Education,Student,v2,Web,United States,True,Regular User,4.1,1.55,Success,1,0,1,1,0,6,Sunday,4,April,Night,True,False,4,22,False,0,False,False,False,-0.65,Negative,0,2.3,1,0,1,0.0,Single Query,4.1,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
8a19a377-81b3-4516-bb4b-cc9ce15660d2,5b7b04cf-8dc8-422f-b146-66ccd183f0a2,5b7b04cf-8dc8-422f-b146-66ccd183f0a2_session_2,2024-04-14,2024-04-14,Code,Student,v1,Tablet,India,False,Regular User,4.0,3.08,Success,1,0,1,0,0,6,Sunday,4,April,Night,True,False,4,19,False,0,False,True,False,0.61,Positive,1,2.26,0,0,1,0.0,Single Query,4.0,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
354c685b-cc06-4fc5-adef-0c0e15161f5c,61083a5a-e4ee-40ce-a5b6-1a47d4eb6271,61083a5a-e4ee-40ce-a5b6-1a47d4eb6271_session_6,2024-04-14,2024-04-14,Education,Analyst,v1,Mobile,Germany,False,Power User,3.2,2.92,Success,1,0,0,1,0,6,Sunday,4,April,Night,True,False,4,22,False,0,False,False,False,-0.55,Negative,0,1.94,0,1,1,0.0,Single Query,3.2,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
7b18ea7d-3243-418a-be17-244b5164d909,9df0f386-a5a6-4ed2-9b3b-3457fb6fd5cf,9df0f386-a5a6-4ed2-9b3b-3457fb6fd5cf_session_5,2024-04-14,2024-04-14,Code,Developer,v1,Web,United Kingdom,False,Regular User,3.4,2.7,Success,1,0,0,1,0,6,Sunday,4,April,Night,True,False,8,43,False,0,True,False,True,-0.85,Negative,0,2.08,0,0,1,0.0,Single Query,3.4,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
2203e3e6-9d08-4a10-ba09-2df69fdfef94,ed46f77b-8cf1-43b3-bc69-1e3bcf79ef73,ed46f77b-8cf1-43b3-bc69-1e3bcf79ef73_session_5,2024-04-14,2024-04-14,Casual,Marketer,v1,Web,Germany,False,Regular User,3.7,2.06,Success,1,0,0,1,0,6,Sunday,4,April,Night,True,False,3,18,True,1,False,False,False,-0.78,Negative,0,2.12,0,0,1,0.0,Single Query,3.7,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
391ce843-03b5-4262-b95a-1f757c549863,422fc69b-b629-4835-9b7d-ee46df3aad67,422fc69b-b629-4835-9b7d-ee46df3aad67_session_7,2024-04-14,2024-04-14,Education,Analyst,v1,Web,Canada,False,Regular User,2.8,2.16,Success,1,0,0,1,0,6,Sunday,4,April,Night,True,False,2,22,False,0,False,True,False,0.41,Positive,1,1.75,0,0,1,0.0,Single Query,2.8,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
d08c922f-bb66-4c58-a185-37c64ba0e86f,82120a69-2ee3-41f5-bf10-10e849fedfc6,82120a69-2ee3-41f5-bf10-10e849fedfc6_session_2,2024-04-14,2024-04-14,Marketing,Student,v2,Tablet,United Kingdom,False,Regular User,3.1,4.1,Success,1,0,0,0,0,6,Sunday,4,April,Night,True,False,7,39,False,0,False,False,True,0.33,Positive,1,1.95,0,0,1,0.0,Single Query,3.1,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
7517b998-793d-4da6-9277-a2ddacb29370,45f565bc-ad5e-4895-add6-54a079e815e2,45f565bc-ad5e-4895-add6-54a079e815e2_session_2,2024-04-14,2024-04-14,Casual,Analyst,v2,Web,India,True,Regular User,4.5,2.62,Success,1,0,1,1,0,6,Sunday,4,April,Night,True,False,4,14,False,0,False,False,False,-0.54,Negative,0,2.46,1,0,1,0.0,Single Query,4.5,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
b3bdef93-0e7f-4d55-81ce-ee84eabe16fe,0d18e40f-b46d-4740-a754-2f2d36f88f39,0d18e40f-b46d-4740-a754-2f2d36f88f39_session_3,2024-04-14,2024-04-14,Casual,Analyst,v1,Mobile,India,True,Regular User,4.7,1.26,Success,1,0,1,1,0,6,Sunday,4,April,Night,True,False,4,14,False,0,False,False,False,-0.21,Negative,0,2.54,1,0,1,0.0,Single Query,4.7,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
9fddfd83-54f0-4526-bf5d-c8bad4efef4f,94a43c5d-a85e-4720-811a-473c4064d6b9,94a43c5d-a85e-4720-811a-473c4064d6b9_session_6,2024-04-14,2024-04-14,Casual,Marketer,v2,Mobile,United States,False,Regular User,4.0,3.47,Success,1,0,1,0,0,6,Sunday,4,April,Night,True,False,4,14,False,0,False,False,False,-0.62,Negative,0,2.26,0,0,1,0.0,Single Query,4.0,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
0cd98a0b-ca03-471a-aae2-cd80f7ff2f0e,dc0a88aa-8864-436d-8072-f31e825854a7,dc0a88aa-8864-436d-8072-f31e825854a7_session_3,2024-04-14,2024-04-14,Code,Analyst,v1,Mobile,United Kingdom,False,Regular User,3.7,3.04,Success,1,0,0,0,0,6,Sunday,4,April,Night,True,False,4,18,False,0,True,False,False,-0.5,Negative,0,2.14,0,0,1,0.0,Single Query,3.7,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
2d67c497-eb97-4d9b-9d92-a441948cedc5,256f1229-f41c-45af-aa36-d488a7c2ad74,256f1229-f41c-45af-aa36-d488a7c2ad74_session_6,2024-04-14,2024-04-14,Marketing,Student,v2,Tablet,United States,False,Regular User,2.9,2.95,Success,1,0,0,1,0,6,Sunday,4,April,Night,True,False,7,35,False,0,False,False,True,0.95,Positive,1,1.86,0,0,1,0.0,Single Query,2.9,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
569d6ad6-b947-478d-882d-a7eb9745dd3c,0bf60278-6f84-4b74-8a32-60559bc8339c,0bf60278-6f84-4b74-8a32-60559bc8339c_session_5,2024-04-15,2024-04-15,Casual,Student,v1,Mobile,Germany,False,Regular User,3.6,2.34,RateLimitError,0,1,0,1,0,0,Monday,4,April,Night,False,False,4,14,False,0,False,False,False,-0.8,Negative,0,1.5,0,0,1,0.0,Single Query,3.6,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
61ce44f4-c175-42c7-8601-99a3b4375564,bdfe6307-b21c-4805-8d61-f6f15cc1a70f,bdfe6307-b21c-4805-8d61-f6f15cc1a70f_session_1,2024-04-15,2024-04-15,Education,Student,v1,Web,India,False,Regular User,3.4,2.62,Success,1,0,0,1,0,0,Monday,4,April,Night,False,False,5,32,True,1,False,True,False,0.53,Positive,1,2.04,0,0,1,0.0,Single Query,3.4,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
7042de22-ef13-403c-ac17-0e0cda645c8a,79995a33-be5a-4afa-a466-280ff110d585,79995a33-be5a-4afa-a466-280ff110d585_session_8,2024-04-15,2024-04-15,Casual,Marketer,v1,Web,Australia,False,Power User,4.8,2.63,Success,1,0,1,1,0,0,Monday,4,April,Night,False,False,3,18,True,1,False,False,False,-0.42,Negative,0,2.56,0,1,1,0.0,Single Query,4.8,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
ecd9d4e0-b611-439f-b05d-7e4e8f16e0c8,91e57cff-93be-4c13-b456-9e73e9f3d340,91e57cff-93be-4c13-b456-9e73e9f3d340_session_4,2024-04-15,2024-04-15,Code,Analyst,v2,Mobile,United States,False,Regular User,3.5,2.48,Success,1,0,0,1,0,0,Monday,4,April,Night,False,False,8,43,False,0,True,False,True,-0.52,Negative,0,2.12,0,0,1,0.0,Single Query,3.5,0,1,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
d235c2f2-ac1e-432c-b1a1-1d6fbea8949d,c33045ea-bc0a-47dd-93a1-8db1e2dbada0,c33045ea-bc0a-47dd-93a1-8db1e2dbada0_session_2,2024-04-15,2024-04-15,Casual,Developer,v1,Web,Australia,False,Regular User,3.7,1.27,Success,1,0,0,1,0,0,Monday,4,April,Night,False,False,3,18,True,1,False,False,False,0.28,Positive,1,2.12,0,0,1,0.0,Single Query,3.7,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
d979f2c6-e181-424a-9fd7-f8fa5529a643,53ff0919-909e-4247-8276-ac3585df6938,53ff0919-909e-4247-8276-ac3585df6938_session_2,2024-04-15,2024-04-15,Marketing,Marketer,v1,Web,United States,True,Regular User,4.0,2.43,Success,1,0,1,1,0,0,Monday,4,April,Night,False,False,7,39,False,0,False,False,True,0.36,Positive,1,2.31,1,0,1,0.0,Single Query,4.0,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
c2918f56-acc1-4b6b-9961-93e8246d0bbb,41ec8737-ba03-4ca2-aefa-03e4a0fb72d1,41ec8737-ba03-4ca2-aefa-03e4a0fb72d1_session_5,2024-04-15,2024-04-15,Code,Student,v1,Web,United States,False,Regular User,4.7,2.97,Timeout,0,1,1,1,0,0,Monday,4,April,Night,False,False,4,19,False,0,False,True,False,-0.05,Neutral,0,1.94,0,0,1,0.0,Single Query,4.7,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
c6bfbc7c-5ee8-4ee8-b469-4fe26a52f9ca,0e6f5231-f352-4b7e-b6f2-6c7efe45933c,0e6f5231-f352-4b7e-b6f2-6c7efe45933c_session_2,2024-04-15,2024-04-15,Education,Student,v1,Web,Australia,True,Regular User,4.0,2.13,Success,1,0,1,1,0,0,Monday,4,April,Night,False,False,2,22,False,0,False,True,False,0.94,Positive,1,2.23,1,0,1,0.0,Single Query,4.0,1,0,V2 Wins,3.777,3.786,0.238,0.904,0.909,0.553
